"FECHA_DE_AUTORIZACIÓN","TIPO_DE_SOLICITUD","SOLICITANTE/IMPORTADOR","IUM","PRINCIPIO_ACTIVO1","CONCENTRACIÓN_DELMEDICAMENTO1","UNIDAD_MEDIDA1","PRINCIPIO_ACTIVO2","CONCENTRACIÓN_DEL_MEDICAMENTO2","UNIDAD_MEDIDA2","FORMA_FARMACÉUTICA","NOMBRE_COMERCIAL_","CANTIDAD_SOLICITADA","PRESENTACIÓN_COMERCIAL","DIAGNOSTICO_CIE-1NO REPORTA","CÓDIGO_DIAGNOSTICO_CIE-10"
"2021 Jul 09 12:00:00 AM","PACIENTE ESPECIFICO","DISTRIBUIDORA GLX SAS","1F1001691000100","FELBAMATO","600","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TALOXA","14","CAJA X 100 TABLETAS","SINDROMES EPILEPTICOS ESPECIALES","G405"
"2021 Jul 09 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1P10121810004100","CLORURO DE POTASIO","1500","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","CLORURO DE POTASIO","17","FRASCO X 100 TABLETAS","OTROS TRASTORNOS RESULTANTES DE LA FUNCION TUBULAR RENAL ALTERADA","N258"
"2021 Jul 08 12:00:00 AM","PACIENTE ESPECIFICO","LABORATORIOS BIOPAS S.A.","1M1000831000100","METRELEPTIN","11.3","mg","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","MYALEPT","60","CAJAS. CADA CAJA CON UN (1) VIAL CON POLVO Y UNA (1) AMPOLLA CON AGUA BACTERIOSTATICA","OTROS TIPOS DE OBESIDAD","E668"
"2021 Jul 08 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1V1019601005100","VASOPRESINA","20","UI/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ARTERINA","17.640","CAJAS. CADA CAJA CON UN FRASCO ÁMPULA","NO REPORTADO","NO REPORTADO"
"2021 Jul 08 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1V1019601005100","VASOPRESINA","20","UI/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ARTERINA","17.640","CAJAS. CADA CAJA CON UN FRASCO ÁMPULA","NO REPORTADO","NO REPORTADO"
"2021 Jul 08 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1N1025871000100","NOREPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","PRIDAM","4.764","CAJA X 10 AMPOLLAS","NO REPORTADO","NO REPORTADO"
"2021 Jul 08 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1N1025871000100","NOREPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","PRIDAM","16.000","CAJA X 10 AMPOLLAS","NO REPORTADO","NO REPORTADO"
"2021 Jul 08 12:00:00 AM","MÁS DE UN PACIENTE","HOLLAND GROUP SAS","1M1006061013100","MIDAZOLAM","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","HOLLAND GROUP","10.000","CAJA X 5 AMPOLLAS DE 10 mL","NO REPORTADO","NO REPORTADO"
"2021 Jul 08 12:00:00 AM","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1B1027161000100","BUROSUMAB","30","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CRYSVITA","12","VIAL X 1mL","TRASTORNOS DEL METABOLISMO DEL FOSFORO","E833"
"2021 Jul 08 12:00:00 AM","URGENCIA CLÍNICA","LABORATORIOS BIOPAS S.A.","1I1035001000101","IDEBENONA","150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","RAXONE","3","CAJA X 180 TABLETAS","ATROFIA OPTICA","H472"
"2021 Jul 07 12:00:00 AM","MÁS DE UN PACIENTE","EVOLUCIA SAS","1I1033701000100","INTERFERON ALFA 2B (Recombinante)","5","MUI","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","1.000","CAJAS X 1 VIAL DE 0,5 mL","MIELOMA MULTIPLE","C900"
"2021 Jul 06 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1M1031251001100","MELFALAN","50","mg","NO APLICA","NO APLICA","NO APLICA","POLVO PARA RECONSTITUIR","ALKACEL","96","CAJAS X UN (1) VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 06 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1M1031251001100","MELFALAN","50","mg","NO APLICA","NO APLICA","NO APLICA","POLVO PARA RECONSTITUIR","ALKACEL","304","CAJAS X UN (1) VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 06 12:00:00 AM","MÁS DE UN PACIENTE","NEXT PHARMA SOURCING S.A.S.","1A1036741000100","L-ASPARAGINASA E. COLI","2000","UI/mL","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","ONCONASE 10","4.500","CAJAS X UN (1) VIAL X 5 mL","LEUCEMIA LINFOBLASTICA AGUDA","C910"
"2021 Jul 06 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1F1001691000100","FELBAMATO","600","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TALOXA","22","CAJA X 100 TABLETAS","NO REPORTADO","NO REPORTADO"
"2021 Jul 06 12:00:00 AM","MÁS DE UN PACIENTE","BIODOS PHARMA SAS","1A1005551005100","ASPARAGINASA ERWINIA","10000","UI","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","BIODOS","1.200","VIALES","NO REPORTADO","NO REPORTADO"
"2021 Jul 02 12:00:00 AM","MÁS DE UN PACIENTE","GREEN RABBIT SAS","1T1014381005100","TRETINOINA (ÁCIDO TRANSRETINOICO)","10","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","TRETINOINA","350","FRASCO X 100 CAPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jul 02 12:00:00 AM","MÁS DE UN PACIENTE","HEALTH NET SAS","1A1005551005100","ASPARAGINASA (AISLADA DE E COLI)","10000","UI","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","BIODOS","2.000","VIALES","NO REPORTADO","NO REPORTADO"
"2021 Jul 02 12:00:00 AM","MÁS DE UN PACIENTE","ASOCIACIÓN PROBIENESTAR DE LA FAMILIA COLOMBIANA-PROFAMILIA","2E1028291001100","ACETATO DE MEDROXIPROGESTERONA","50","mg/mL","CIPIONATO DE ESTRADIOL","10","mg/ml","SUSPENSION INYECTABLE","CYCLOFEM","59.800","CAJAS. CADA CAJA CONTIENE UNA (1) AMPOLLA Y UNA (1) JERINGA","NO REPORTADO","NO REPORTADO"
"2021 Jul 02 12:00:00 AM","PACIENTE ESPECIFICO","RECORDATI RARE DISEASES COLOMBIA S.A.S","1C1029821000100","CLORMETINA","160","mcg/g","NO APLICA","NO APLICA","NO APLICA","GEL","LEDAGA","3","CAJA X TUBO X 60 G","MICOSIS FUNGOIDE","C840"
"2021 Jul 02 12:00:00 AM","PACIENTE ESPECIFICO","LABORATORIOS BIOPAS S.A.","2E1032451000100","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/75","mg","IVACAFTOR","150","mg","TABLETA","TRIKAFTA","3","CAJAS X 84 TABLETAS","FIBROSIS QUISTICA, SIN OTRA ESPECIFICACION","E849"
"2021 Jul 01 12:00:00 AM","MÁS DE UN PACIENTE","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1T1014381002100","TRETINOINA (ÁCIDO TRANSRETINOICO)","10","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","CA ATRA-10","50","CAJAS X 100 CÁPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jul 01 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1C1004121003101","CITARABINA","100","mg","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CYTALON","254","CAJA X 1 VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 01 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1C1004121003101","CITARABINA","100","mg","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CYTALON","946","CAJA X 1 VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 01 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1C1004121003101","CITARABINA","100","mg","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CYTALON","270","CAJA X 1 VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 01 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1C1004121003101","CITARABINA","100","mg","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CYTALON","3.930","CAJA X 1 VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 01 12:00:00 AM","PACIENTE ESPECIFICO","NUCLEOFARMA S.A.S.","1L1005941002100","177-Lu CLORURO DE LUTECIO 177","7.4","GBq / vial","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ISO SOLUTIONS","4","CONTENEDOR X 1 VIAL X 200 µl","TUMOR MALIGNO DE GLANDULA ENDOCRINA NO ESPECIFICADA","C759"
"2021 Jul 01 12:00:00 AM","MÁS DE UN PACIENTE","MEDICAL KIT LTDA.","2V1011701000100","FABOTERAPICO POLIVALENTE ANTIOFIDICO (VENENO BOTHROPS SP. 30mg, VENENO CROTALUS SP. 7mg, VENENO LACHESIS SP. 15mg)","30mg; 7mg; 15mg",,"NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","ANTIVIPMYN TRI","10.425","CAJAS X 1 VIAL","NO REPORTADO","NO REPORTADO"
"2021 Jul 01 12:00:00 AM","URGENCIA CLÍNICA","LABORATORIOS BIOPAS S.A.","1I1035001000101","IDEBENONA","150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","RAXONE","3","CAJA X 180 TABLETAS","ATROFIA OPTICA","H472"
"2021 Jun 30 12:00:00 AM","MÁS DE UN PACIENTE","ASOCIACIÓN PROBIENESTAR DE LA FAMILIA COLOMBIANA-PROFAMILIA","2E1028291001100","ACETATO DE MEDROXIPROGESTERONA","50","mg/mL","CIPIONATO DE ESTRADIOL","10","mg/ml","SUSPENSION INYECTABLE","CYCLOFEM","150.083","CAJAS. CADA CAJA CONTIENE UNA (1) AMPOLLA Y UNA (1) JERINGA","EXTRACCION MENSTRUAL","Z303"
"2021 Jun 30 12:00:00 AM","MÁS DE UN PACIENTE","ASOCIACIÓN PROBIENESTAR DE LA FAMILIA COLOMBIANA-PROFAMILIA","2E1028291001100","ACETATO DE MEDROXIPROGESTERONA","50","mg/mL","CIPIONATO DE ESTRADIOL","10","mg/ml","SUSPENSION INYECTABLE","CYCLOFEM","143.450","CAJAS. CADA CAJA CONTIENE UNA (1) AMPOLLA Y UNA (1) JERINGA","EXTRACCION MENSTRUAL","Z303"
"2021 Jun 30 12:00:00 AM","MÁS DE UN PACIENTE","ASOCIACIÓN PROBIENESTAR DE LA FAMILIA COLOMBIANA-PROFAMILIA","2E1028291001100","ACETATO DE MEDROXIPROGESTERONA","50","mg/mL","CIPIONATO DE ESTRADIOL","10","mg/ml","SUSPENSION INYECTABLE","CYCLOFEM","150.042","CAJAS. CADA CAJA CONTIENE UNA (1) AMPOLLA Y UNA (1) JERINGA","EXTRACCION MENSTRUAL","Z303"
"2021 Jun 30 12:00:00 AM","MÁS DE UN PACIENTE","ASOCIACIÓN PROBIENESTAR DE LA FAMILIA COLOMBIANA-PROFAMILIA","2E1028291001100","ACETATO DE MEDROXIPROGESTERONA","50","mg/mL","CIPIONATO DE ESTRADIOL","10","mg/ml","SUSPENSION INYECTABLE","CYCLOFEM","146.300","CAJAS. CADA CAJA CONTIENE UNA (1) AMPOLLA Y UNA (1) JERINGA","EXTRACCION MENSTRUAL","Z303"
"2021 Jun 30 12:00:00 AM","PACIENTE ESPECIFICO","SUMIVITALES S.A.S","1I1002461000100","IVACAFTOR","150","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","KALYDECO","7","FRASCO X 56 CAPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 30 12:00:00 AM","PACIENTE ESPECIFICO","LABORATORIOS BIOPAS S.A.","1M1000831000100","METRELEPTIN","11.3","mg","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","MYALEPT","180","CAJA X 1 VIAL + SOLVENTE","OTROS TIPOS DE OBESIDAD","E668"
"2021 Jun 30 12:00:00 AM","PACIENTE ESPECIFICO","LABORATORIOS BIOPAS S.A.","1M1000831000100","METRELEPTIN","11.3","mg","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","MYALEPT","180","CAJA X 1 VIAL + SOLVENTE","OTROS TIPOS DE OBESIDAD","E668"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","SALUTIS SAS","1E1001601003101","ETOSUXIMIDA","250","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","ETHYMAL","5","FRASCO X 100 CAPSULAS","EPILEPSIA Y SINDROMES EPILEPTICOS IDIOPATICOS GENERALIZADOS","G403"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","SALUTIS SAS","1B1025731000100","BUROSUMAB","20","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CRYSVITA","6","VIAL X 1mL","TRASTORNOS DEL METABOLISMO DEL FOSFORO","E833"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","SALUTIS SAS","1B1027161000100","BUROSUMAB","30","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CRYSVITA","6","VIAL X 1mL","TRASTORNOS DEL METABOLISMO DEL FOSFORO","E833"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1N1024161000102","NIRAPARIB","100","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","ZEJULA","2","FRASCO X 84 CAPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","LABORATORIOS BIOPAS S.A.","2I1008801000101","IVACAFTOR","125","mg","LUMACAFTOR","200","mg","TABLETA","ORKAMBI","3","CAJAS X 112 TABLETAS","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1B1001101000101","BETANECOL HCl","25","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","BETHANECHOL CHLORIDE","6","FRASCO X 100 TABLETAS","RETENCION DE ORINA","R33X"
"2021 Jun 25 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1B1001101000101","BETANECOL HCl","25","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","BETHANECHOL CHLORIDE","6","FRASCO X 100 TABLETAS","DISFUNCION NEUROMUSCULAR DE LA VEJIGA, NO ESPECIFICADA","N319"
"2021 Jun 24 12:00:00 AM","MÁS DE UN PACIENTE","I.D.PHARMA-L.A.B. S.A.S","1A1006851007100","TRIOXIDO DE ARSENICO","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CADILA HEALTHCARE LIMITED","35","CAJA X 10 VIALES X 10mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 24 12:00:00 AM","MÁS DE UN PACIENTE","NEXT PHARMA SOURCING S.A.S.","1M1017221001100","METOTREXATO","2.5","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","SPTREX 2,5","2.397","CAJA X 100 TABLETAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 24 12:00:00 AM","MÁS DE UN PACIENTE","GPC PHARMA S.A.S","1F1007311001100","FLUCITOSINA","500","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","ANCOBON","100","FRASCOS CON 100 CÁPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 24 12:00:00 AM","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","12","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2021 Jun 24 12:00:00 AM","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1001711000100","ATALUREN","125","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","9","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2021 Jun 24 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1C1028221000100","CREATINA MONOHIDRATO","5000","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","CREATINE 5000","9","CAJAS X 30 SOBRES","TRASTORNO DEL METABOLISMO DE LA ORNITINA","E724"
"2021 Jun 23 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1B1036801000100","BROMURO DE VECURONIO","4","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NODESCRON","680","CAJA X 50 FRASCOS AMPOLLA + DILUENTE","NO REPORTADO","NO REPORTADO"
"2021 Jun 23 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1B1036801000100","BROMURO DE VECURONIO","4","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NODESCRON","396","CAJA X 50 FRASCOS AMPOLLA + DILUENTE","NO REPORTADO","NO REPORTADO"
"2021 Jun 23 12:00:00 AM","PACIENTE ESPECIFICO","LABORATORIOS BIOPAS S.A.","2I1008801000101","IVACAFTOR","125","mg","LUMACAFTOR","200","mg","TABLETA","ORKAMBI","12","CAJAS X 112 TABLETAS","FIBROSIS QUISTICA, SIN OTRA ESPECIFICACION","E849"
"2021 Jun 23 12:00:00 AM","URGENCIA CLÍNICA","UNO HEALTHCARE S.A.S.","SIN IUM POR SER FITOTERAPEUTICO","BETULINA","100","mg","NO APLICA","NO APLICA","NO APLICA","GEL","EPISALVAN","90","TUBO X 23.4 g","EPIDERMOLISIS BULLOSA DISTROFICA","Q812"
"2021 Jun 23 12:00:00 AM","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1S1000731000100","SEBELIPASA ALFA","2","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","KANUMA","24","CAJA X 1 VIAL X 10mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 23 12:00:00 AM","URGENCIA CLÍNICA","UNO HEALTHCARE S.A.S.","SIN IUM POR SER FITOTERAPEUTICO","BETULINA","100","mg","NO APLICA","NO APLICA","NO APLICA","GEL","EPISALVAN","180","TUBO X 23.4 g","EPIDERMOLISIS BULLOSA DISTROFICA","Q812"
"2021 Jun 23 12:00:00 AM","PACIENTE ESPECIFICO","DISTRIMEIN DEL VALLE S.A.S.","1C1006141000100","CREATINA","100","mg/mL","NO APLICA","NO APLICA","NO APLICA","SUSPENSION ORAL","CYTOTINE","15","FRASCO X 480 mL","OTRAS ATROFIAS MUSCULARES ESPINALES HEREDITARIAS","G121"
"2021 Jun 23 12:00:00 AM","PACIENTE ESPECIFICO","GREEN RABBIT SAS","1T1033161002100","TRIENTINA","250","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","PAR PHARMACEUTICALS",,"FRASCO X 100 CAPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 23 12:00:00 AM","PACIENTE ESPECIFICO","AXON PHARMA  S.A.S.","1N1022901000100","NITISINONE","5","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","NITYR","9","FRASCO X 60 TABLETAS","TRASTORNOS DEL METABOLISMO DE LA TIROSINA","E702"
"2021 Jun 22 12:00:00 AM","MÁS DE UN PACIENTE","NEXT PHARMA SOURCING S.A.S.","1M1017221001100","METOTREXATO","2.5","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","SPTREX 2,5","2.397","CAJA X 100 TABLETAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 21 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1V1001401000100","VANDETANIB","100","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","CAPRELSA","3","CAJA X 30 TABLETAS","TUMOR MALIGNO DE LA GLANDULA TIROIDES","C73X"
"2021 Jun 21 12:00:00 AM","MÁS DE UN PACIENTE","NEXT PHARMA SOURCING S.A.S.","1M1017221001100","METOTREXATO","2.5","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","SPTREX 2,5","2.397","CAJA X 100 TABLETAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 21 12:00:00 AM","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1D1004291001100","DIAZEPAM","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","RELAZEPAM","5.000","CAJAS X 6 AMPOLLAS X 2 mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 21 12:00:00 AM","PACIENTE ESPECIFICO","SALUTIS SAS","1U1003171000100","UBIQUINOL LIPOSOMAL - COENZIMA Q-10 - UBIDECARENONA","100","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCION","CYTO Q MAX","12","BOTELLA POR 170mL","MIOPATIA MITOCONDRICA, NO CLASIFICADA EN OTRA PARTE","G713"
"2021 Jun 21 12:00:00 AM","PACIENTE ESPECIFICO","GESTIFARMA S.A.S.","1L1022271000100","LENVATINIB","10","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","LENVIMA","12","CAJA X 30 CÁPSULAS","TUMOR MALIGNO DE LA GLANDULA TIROIDES","C73X"
"2021 Jun 21 12:00:00 AM","PACIENTE ESPECIFICO","GESTIFARMA S.A.S.","1L1022261000100","LENVATINIB","4","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","LENVIMA","6","CAJA X 30 CÁPSULAS","TUMOR MALIGNO DE LA GLANDULA TIROIDES","C73X"
"2021 Jun 17 12:00:00 AM","MÁS DE UN PACIENTE","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1A1006851005100","TRIOXIDO DE ARSENICO","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ARSENIN","300","CAJAS X 10 VIALES","NO REPORTADO","NO REPORTADO"
"2021 Jun 17 12:00:00 AM","MÁS DE UN PACIENTE","SUMIVITALES S.A.S","VARIOS IUM","EXTRACTOS ALERGÉNICOS","VARIAS",,"NO APLICA","NO APLICA","NO APLICA",,"NO REPORTADO",,,"ALERGIA NO ESPECIFICADA","T784"
"2021 Jun 17 12:00:00 AM","PACIENTE ESPECIFICO","SALUTIS SAS","1B1027161000100","BUROSUMAB","30","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CRYSVITA","12","VIAL X 1mL","RAQUITISMO ACTIVO","E550"
"2021 Jun 17 12:00:00 AM","MÁS DE UN PACIENTE","NUCLEOFARMA S.A.S.","1G1036621000100","GENERADOR DE GALIO68/ CLORURO","1850","MBq","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ITHEMBA","1","CONTENEDOR X 6 mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 17 12:00:00 AM","MÁS DE UN PACIENTE","HOLLAND GROUP SAS","1K1034751002100","CLORHIDRATO DE KETAMINA","50","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","KETAM","10.000","CAJA X 1 AMPOLLA x 10 mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 16 12:00:00 AM","PACIENTE ESPECIFICO","BIOTOSCANA FARMA S.A.","1L1022271000100","LENVATINIB","10","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","LENVIMA","12","CAJA X 30 CÁPSULAS","TUMOR MALIGNO DE LA GLANDULA TIROIDES","C73X"
"2021 Jun 16 12:00:00 AM","PACIENTE ESPECIFICO","BIOTOSCANA FARMA S.A.","1L1022261000100","LENVATINIB","4","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","LENVIMA","6","CAJA X 30 CÁPSULAS","TUMOR MALIGNO DE LA GLANDULA TIROIDES","C73X"
"2021 Jun 11 12:00:00 AM","MÁS DE UN PACIENTE","BIONE PHARMA SAS","1A1006851002102","TRIOXIDO DE ARSENICO","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","VARITRINOX","100","CAJAS POR 10 VIALES","LEUCEMIA PROMIELOCITICA AGUDA","C924"
"2021 Jun 11 12:00:00 AM","PACIENTE ESPECIFICO","GESTIFARMA S.A.S.","1P1027701000100","PEGINTERFERON ALFA -2B","0.2","mg/mL","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","PEGIHEP","12","CAJA X 1 VIAL X 0.5 mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 11 12:00:00 AM","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1B1025791000100","BUROSUMAB","10","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CRYSVITA","6","VIAL X 1mL","NO REPORTADO","NO REPORTADO"
"2021 Jun 10 12:00:00 AM","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1Q1014651003100","ACIDO QUENODEOXICOLICO","250","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","URSOFALK","3","CAJA X 100 CAPSULAS","NO REPORTADO","NO REPORTADO"
"2021 Jun 09 12:00:00 AM","PACIENTE ESPECIFICO","SALUTIS SAS","1E1001601003101","ETOSUXIMIDA","250","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","ETHYMAL","4","FRASCO X 100 CAPSULAS","EPILEPSIA Y SINDROMES EPILEPTICOS IDIOPATICOS GENERALIZADOS","G403"
